perturbation,mean_average_precision,indices,mean_normalized_average_precision,p_value,corrected_p_value,below_p,below_corrected_p,-log10(p-value)
SLC35B1,0.9023809523809524,"[217, 2660, 4125, 4199]",0.9021268407095908,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SLC35B2,1.0,"[1413, 2043, 2489, 3365]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SLC35C1,0.7566547913413153,"[792, 1238, 1949, 3877]",0.7560213406040023,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SLC38A2,1.0,"[873, 1593, 2805, 3070]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SLC38A6,1.0,"[926, 2083, 3239, 3442]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SLC39A7,1.0,"[1321, 2526, 2920, 3435]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SLC39A9,0.8285714285714285,"[1904, 2233, 3260, 3393]",0.8281251836851351,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SLU7,1.0,"[283, 2147, 3610, 4183]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SMARCC1,1.0,"[1024, 3400, 3789, 3964]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SMARCD1,0.8396915584415584,"[1745, 2144, 2326, 4204]",0.8392742603116201,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SMC1A,1.0,"[661, 1989, 3059, 4112]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SMC2,1.0,"[489, 1160, 3296, 3565]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SMC3,1.0,"[284, 352, 3331, 3337]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SMU1,1.0,"[1547, 3233, 3299, 3318]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SNAPC2,1.0,"[1395, 1467, 2535, 2830]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SNRNP40,1.0,"[690, 1201, 3266, 3695]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SNRNP70,1.0,"[239, 2581, 2615, 3653]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SNRNP200,1.0,"[2141, 2935, 3012, 3743]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SNRPB2,1.0,"[250, 1432, 1514, 3242]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SNRPC,0.5365038395188089,"[1331, 2418, 2838, 2952]",0.5352973149021258,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SNRPD1,0.7019345238095238,"[122, 1411, 3018, 3501]",0.7011586310080952,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SNRPD2,0.9,"[392, 2622, 3829, 3943]",0.8997396904829955,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SNRPD3,1.0,"[53, 312, 1292, 2027]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SNRPG,0.7691558441558441,"[1487, 1533, 3961, 3992]",0.768554934848733,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SNX32,1.0,"[611, 2893, 2999, 3220]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SOCS1,0.8065838509316771,"[204, 774, 1865, 3793]",0.8060803702882285,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SON,1.0,"[252, 2560, 2817, 3011]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SPATA31A3,0.3151713826713396,"[646, 750, 1607, 2006]",0.3133887086052627,0.0006999930000699993,0.0007013943874575269,True,True,3.1540377136555113
SPATA31A5,0.5054368946501931,"[415, 1084, 1397, 3082]",0.5041494998193745,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SPCS2,0.861904761904762,"[104, 1754, 2764, 2787]",0.86154528685747,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SPCS3,1.0,"[129, 2408, 2996, 3595]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SPEN,1.0,"[306, 2391, 3231, 3647]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SPHK2,1.0,"[773, 1919, 3449, 4104]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SPRR2A,1.0,"[2030, 2835, 2868, 3861]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SPRR2B,1.0,"[1332, 1407, 2704, 2753]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SRP19,0.9208333333333333,"[1336, 1526, 3269, 3646]",0.9206272549657047,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SRP54,1.0,"[88, 177, 1757, 4037]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SRP68,0.9583333333333334,"[2327, 2834, 3951, 4190]",0.9582248710345814,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SRP72,0.8792892156862745,"[2337, 2514, 2538, 3800]",0.8789749940266551,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SRPRA,1.0,"[694, 1298, 3086, 3417]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SRPRB,0.9791666666666666,"[708, 1095, 2743, 3450]",0.9791124355172907,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SRSF3,1.0,"[1123, 2465, 3020, 3542]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SRSF7,1.0,"[193, 244, 782, 1933]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SRSF8,1.0,"[851, 2054, 2602, 3579]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SSBP3,1.0,"[2486, 2985, 3310, 3583]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SSX2IP,1.0,"[1761, 2636, 3040, 3495]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
STAT5B,1.0,"[1370, 3146, 3193, 3256]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
STK40,1.0,"[313, 1654, 1848, 3958]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
STMN1,0.9791666666666666,"[739, 740, 1941, 2177]",0.9791124355172907,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
STT3A,1.0,"[323, 2684, 3308, 3478]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
STT3B,1.0,"[119, 1573, 3287, 3485]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
STX5,0.523053037658012,"[1744, 2674, 3326, 3703]",0.5218114993239719,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
STX8,1.0,"[1058, 1364, 2031, 2376]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
STXBP1,1.0,"[396, 2367, 2506, 3897]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
STXBP3,1.0,"[274, 1245, 2150, 3319]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SUV39H1,1.0,"[342, 1110, 1902, 3323]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SYPL2,1.0,"[1116, 2025, 2090, 2194]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
SYVN1,1.0,"[1706, 2107, 3063, 3463]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TAB2,1.0,"[183, 881, 2417, 2824]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TAF1B,0.743554131054131,"[60, 2529, 3472, 3988]",0.7428865780513001,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TAF6,1.0,"[192, 2235, 2304, 2867]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TAF12,1.0,"[343, 524, 1942, 3634]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TARDBP,1.0,"[388, 1301, 2249, 3791]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TARS,0.9305555555555556,"[1772, 2848, 3244, 4028]",0.9303747850576357,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TAS2R40,1.0,"[356, 1680, 1768, 4100]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TBC1D3B,0.6742167312661499,"[1889, 3003, 3496, 3994]",0.6733686864128273,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TBC1D3G,0.8773809523809524,"[118, 1822, 3073, 3198]",0.8770617633303398,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TBL3,1.0,"[1750, 2568, 3314, 3692]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TBP,1.0,"[476, 1529, 3228, 3454]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TBPL1,1.0,"[1191, 1350, 3025, 3612]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TCP1,1.0,"[113, 329, 1185, 2436]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TEFM,1.0,"[1874, 2259, 2426, 3921]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TELO2,0.6399364016941067,"[1599, 1742, 1901, 3363]",0.6389991218804476,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TERF1,1.0,"[160, 556, 3353, 3547]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TERF2,1.0,"[59, 1839, 2939, 3624]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TERF2IP,0.7897342995169082,"[703, 1845, 3559, 4063]",0.7891869578875546,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TFIP11,1.0,"[338, 1221, 1463, 2934]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TGFBR1,1.0,"[677, 3016, 3221, 3234]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
THG1L,0.8656759906759907,"[39, 194, 954, 1224]",0.8653263324960982,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
THOC3,1.0,"[379, 464, 3067, 3875]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
THOC7,1.0,"[339, 408, 1362, 3494]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
THRA,0.7108151873189468,"[2407, 2942, 3303, 3902]",0.7100624117298063,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TICAM1,0.5003340892171118,"[91, 864, 1057, 1695]",0.4990334112981166,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TIMELESS,1.0,"[2451, 2654, 3137, 4033]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TIMM17B,1.0,"[180, 890, 1300, 1780]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TIMM23,1.0,"[369, 402, 1037, 3227]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TIMM44,1.0,"[265, 437, 896, 1029]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TIPARP,1.0,"[2191, 2454, 3839, 4056]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TIPIN,0.9666666666666667,"[1161, 2189, 2198, 3301]",0.9665798968276652,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TLR2,1.0,"[64, 2126, 3316, 3720]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TLR3,1.0,"[428, 1531, 2416, 2726]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TM2D2,1.0,"[496, 1510, 3183, 3342]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TM7SF3,1.0,"[341, 1352, 2650, 3243]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TMA16,0.9315476190476191,"[686, 843, 2258, 3292]",0.9313694309853838,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TMED2,1.0,"[100, 1136, 2433, 2441]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TMED4,1.0,"[602, 1560, 2701, 3104]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TMED10,0.9791666666666666,"[1770, 2309, 2336, 3498]",0.9791124355172907,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TMEM63B,1.0,"[2202, 2307, 2880, 3169]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TMEM167A,0.8194444444444444,"[1260, 2063, 3328, 3548]",0.818974441149853,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TMOD4,0.9791666666666666,"[96, 598, 2354, 3666]",0.9791124355172907,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TMX2,1.0,"[1878, 2733, 3249, 3467]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TNFRSF1A,0.8399621212121212,"[642, 2254, 2299, 3138]",0.8395455273828243,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TNRC6A,1.0,"[559, 1105, 2947, 3403]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TOMM20,1.0,"[1461, 2076, 2765, 4067]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TONSL,0.34666588148447874,"[605, 1569, 1724, 3708]",0.3449651905961453,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TOR2A,0.9791666666666666,"[1179, 2937, 2960, 3648]",0.9791124355172907,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TPT1,1.0,"[653, 3116, 3927, 4172]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TRAPPC2L,0.5228029959566824,"[1382, 2087, 2909, 2979]",0.5215608067402974,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TRAPPC4,0.9479166666666666,"[1962, 3263, 3391, 3521]",0.9477810887932268,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TRAPPC11,1.0,"[1142, 2000, 4018, 4049]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TRIM33,1.0,"[1953, 2653, 3177, 3230]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TRIM43,0.7132213608957795,"[262, 358, 3102, 4198]",0.7124748488054552,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TRPC1,1.0,"[38, 2351, 2811, 3630]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TSC1,1.0,"[3087, 3110, 3133, 3684]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TSC2,1.0,"[885, 1718, 2158, 3553]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TSEN2,1.0,"[1111, 1473, 2298, 3676]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TSPAN31,0.9666666666666667,"[2125, 2813, 2929, 3792]",0.9665798968276652,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TSR1,1.0,"[110, 919, 1041, 3004]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TSR2,1.0,"[1278, 1446, 1751, 2340]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TTI1,1.0,"[36, 1524, 2896, 4178]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TTI2,1.0,"[316, 2022, 2427, 3864]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TTN,1.0,"[578, 643, 3033, 3093]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TUBA1A,1.0,"[842, 2061, 3284, 4020]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TUBB8,0.5560816498316499,"[1264, 1630, 3163, 3607]",0.5549260881184322,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TUBGCP6,0.8839285714285715,"[429, 2268, 3856, 3929]",0.883626426453477,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TWF1,1.0,"[99, 340, 549, 1992]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TWSG1,1.0,"[1595, 2779, 3499, 4069]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
TYK2,1.0,"[213, 1401, 3674, 4126]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UBA52,0.9791666666666666,"[697, 2050, 2604, 3869]",0.9791124355172907,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UBAP2L,1.0,"[198, 405, 2471, 3604]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UBC,1.0,"[453, 2278, 3254, 3888]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UBE2D3,1.0,"[241, 297, 546, 2881]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UBE2M,1.0,"[655, 2368, 2606, 3438]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UBE2N,1.0,"[955, 1758, 2068, 4087]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UBN1,1.0,"[7, 1343, 1586, 2387]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UBR4,1.0,"[2188, 2364, 2731, 3989]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UFL1,1.0,"[901, 1940, 2223, 2380]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UFM1,1.0,"[117, 296, 319, 2127]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UFSP2,1.0,"[963, 997, 2561, 3475]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UGT3A2,1.0,"[33, 1156, 1356, 2132]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UHRF1,1.0,"[310, 425, 1914, 3804]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UQCC2,0.6951953469256321,"[1285, 1580, 3573, 4034]",0.694401911405407,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
URB2,1.0,"[168, 1624, 2393, 2554]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
URM1,1.0,"[858, 2984, 3809, 4052]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
USH1G,1.0,"[1328, 2619, 2850, 2900]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
USP10,1.0,"[290, 520, 1429, 3119]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
USP14,1.0,"[2594, 3290, 3457, 3492]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
USP17L5,1.0,"[2519, 2556, 2600, 3160]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
USP17L12,0.3824840549248699,"[1759, 2361, 2520, 3295]",0.380876602150819,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
USP18,0.8472222222222222,"[145, 1049, 2458, 3469]",0.8468245271267987,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
USP36,1.0,"[1415, 1518, 2312, 2869]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
USP39,0.9479166666666666,"[503, 526, 801, 2161]",0.9477810887932268,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
UTP14A,1.0,"[1498, 1782, 2357, 3620]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
VAMP2,1.0,"[1283, 1681, 3180, 3766]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
VAMP4,0.9583333333333334,"[1414, 1474, 2060, 2958]",0.9582248710345814,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
VARS2,1.0,"[1090, 1399, 3348, 4065]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
VMP1,1.0,"[273, 1093, 2453, 3350]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
VPS25,0.8576023391812866,"[2473, 2994, 3279, 3955]",0.8572316645181837,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
VPS26A,1.0,"[97, 3222, 4048, 4088]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
VPS29,1.0,"[980, 2752, 2819, 4024]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
VTI1A,1.0,"[639, 1152, 2394, 3294]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
VTI1B,1.0,"[54, 165, 1484, 3052]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
VWA7,1.0,"[1303, 3064, 3196, 4116]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
WASL,1.0,"[1053, 1804, 4131, 4170]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
WBP4,1.0,"[3042, 3317, 3782, 4070]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
WDR12,1.0,"[485, 2001, 2638, 3706]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
WDR36,0.5042582382500597,"[1068, 2300, 2936, 3205]",0.5029677752644587,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
WDR73,1.0,"[35, 230, 286, 627]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
WRB,1.0,"[456, 1981, 2478, 3089]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
XAB2,1.0,"[1648, 2143, 2873, 3618]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
XPO1,1.0,"[2091, 3156, 3362, 3429]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
XPR1,1.0,"[1645, 2951, 3111, 3464]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
XRN1,1.0,"[648, 918, 2449, 3278]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
YAE1,1.0,"[65, 1385, 3714, 3983]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
YIPF5,1.0,"[990, 1365, 2502, 2872]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZBED2,0.7646083702298123,"[344, 480, 501, 1149]",0.7639956234152885,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZBTB7B,1.0,"[665, 1635, 3124, 3536]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZBTB39,1.0,"[3030, 3206, 3528, 3723]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZC3H4,1.0,"[1065, 1251, 1793, 3021]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZCCHC9,0.5521602877911289,"[267, 995, 2113, 3161]",0.5509945183993237,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZFP69B,1.0,"[2403, 3441, 3581, 3837]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZFR,1.0,"[588, 1998, 2842, 3763]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZMYM3,1.0,"[766, 2108, 3505, 3689]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZNF131,1.0,"[985, 1137, 2174, 4038]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZNF219,1.0,"[786, 1851, 3315, 3613]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZNF496,0.9791666666666666,"[378, 607, 2053, 2688]",0.9791124355172907,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZNF574,1.0,"[365, 811, 1559, 3952]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZNF593,0.6961522681047667,"[399, 1055, 3155, 3200]",0.6953613235414411,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZNF638,1.0,"[519, 3382, 3473, 3635]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZNF704,0.8343253968253967,"[363, 461, 1256, 2555]",0.8338941300660738,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZNRD1,1.0,"[469, 743, 2878, 2919]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZRSR2,1.0,"[355, 907, 3700, 4059]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
ZZZ3,1.0,"[325, 644, 2499, 3428]",1.0,9.99990000099999e-06,1.0040019960883641e-05,True,True,4.998265423755441
